incident_key,mkey,ntsb_no,event_date,event_year,event_month,city,state,country,latitude,longitude,airport_id,airport_name,make_raw,model_raw,make_clean,model_clean,model_family,aircraft_category,n_number,serial_number,amateur_built,number_of_engines,engine_type,far_part,scheduled,purpose_of_flight,operator,aircraft_damage,damage_severity_score,highest_injury_level,fatal_count,serious_count,minor_count,total_onboard,weather_condition,accident_site_condition,has_safety_rec,report_type,report_status,factual_narrative,analysis_narrative,probable_cause,findings_text,narrative_combined,kw_engine_failure,kw_fuel_exhaustion,kw_loss_of_control,kw_weather_factor,kw_mechanical,kw_pilot_error,kw_runway_excursion,kw_fire,kw_structural,kw_bird_strike,severity_score,source_csv_ingestion_id,source_json_ingestion_id,silver_loaded_at
1039,202069,ENG26LA011,2025-11-23,2025,11,Hibbing,MINNESOTA,United States,47.386670,,HIB,RANGE RGNL,BOMBARDIER INC,CL-600-2C11,BOMBARDIER INC,CL-600-2C11,BOMBARDIER INC CL-600-2C11,AIR,N707EV,10057,False,2.0,,121,SCHD,,SkyWest Airlines Inc.,None,1,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1008,,2026-04-03 04:05:44.570293+00:00
1040,202070,WPR26FA051,2025-11-26,2025,11,High Rolls,NEW MEXICO,United States,32.840500,,ALM,Alamogordo-White Sands Regional Airport,AMERICAN AVIATION,AA-1A,AMERICAN AVIATION,AA-1A,AMERICAN AVIATION AA-1A,AIR,N9439L,AA1A-0239,False,1.0,,091,,PERS,,Destroyed,4,Fatal,2,0,0,2,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,34.00,991,,2026-04-03 04:05:44.570293+00:00
1018,202039,WPR26LA049,2025-11-20,2025,11,Shady Cove,OREGON,United States,42.608724,,OG31,Shady Cove Airpark,ZENAIR LTD,STOL CH 701,ZENAIR LTD,STOL CH 701,ZENAIR LTD STOL,AIR,N43AH,7-8037,True,1.0,REC,091,,FLTS,,Substantial,3,Minor,0,0,1,1,VMC,,False,DirectorBrief,Completed,,,"The pilot’s improper throttle input during an approach, which resulted in a rapid descent, hard landing and runway excursion.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation","  The pilot’s improper throttle input during an approach, which resulted in a rapid descent, hard landing and runway excursion. Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation",False,False,False,False,False,True,True,False,False,False,13.00,1010,,2026-04-03 04:05:44.570293+00:00
1019,202041,DCA26WA036,2025-11-22,2025,11,Greenwich,CONNECTICUT,United States,41.050682,,,,EMBRAER,ERJ170,EMBRAER,ERJ170,EMBRAER ERJ170,AIR,C-FRQM,17000137,False,2.0,TF,129,,,Jazz Aviation,None,1,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1009,,2026-04-03 04:05:44.570293+00:00
1020,202043,DCA26WA038,2025-11-08,2025,11,Toronto,OTHER FOREIGN,Canada,,,,,EMBRAER,ERJ170,EMBRAER,ERJ170,EMBRAER ERJ170,AIR,C-FEKJ,17000109,False,2.0,TF,129,SCHD,,Jazz Aviation,None,1,,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1062,,2026-04-03 04:05:44.570293+00:00
1021,202046,GAA26WA031,2025-11-24,2025,11,Uruyen,OTHER FOREIGN,Venezuela,,,,,BELL,206,BELL,206,BELL 206,HELI,YV3004,,False,,,000,,,,Substantial,3,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1004,,2026-04-03 04:05:44.570293+00:00
1022,202048,ANC26LA006,2025-11-08,2025,11,Talkeetna,ALASKA,United States,62.271789,,PATK,,PIPER,PA-14,PIPER,PA-14,PIPER PA-14,AIR,N5188H,14-506,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1060,,2026-04-03 04:05:44.570293+00:00
1023,202049,ANC26LA007,2025-11-24,2025,11,Wasilla,ALASKA,United States,,,,,JUNIOR DANIEL,DANCHINI CUB,JUNIOR DANIEL,DANCHINI CUB,JUNIOR DANIEL DANCHINI,,N794AK,,False,,,091,,,,,0,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,0.00,1001,,2026-04-03 04:05:44.570293+00:00
1024,202050,CEN26FA050,2025-11-25,2025,11,Monroe,WISCONSIN,United States,42.622873,,,,SOCATA,TBM 700,SOCATA,TBM 700,SOCATA TBM,AIR,N700PT,268,False,1.0,,091,,PERS,,Substantial,3,Fatal,2,0,0,2,IMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,31.00,997,,2026-04-03 04:05:44.570293+00:00
1025,202051,ERA26LA050,2025-11-18,2025,11,Eureka,NORTH CAROLINA,United States,35.570653,,,,CESSNA,401,CESSNA,401,CESSNA 401,AIR,N6255Q,401A0055,False,2.0,,091,,AOBV,,Substantial,3,Minor,0,0,1,1,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,13.00,1013,,2026-04-03 04:05:44.570293+00:00
1026,202053,ERA26LA052,2025-11-19,2025,11,Beaufort,SOUTH CAROLINA,United States,32.527917,,KARW,Beaufort Exec,TOOMEY,Long EZ,TOOMEY,Long EZ,TOOMEY LONG,AIR,N82MT,004,True,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1012,,2026-04-03 04:05:44.570293+00:00
1027,202054,ERA26LA053,2025-11-23,2025,11,Clewiston,FLORIDA,United States,26.733404,,2IS,AIRGLADES,PIPER,PA-23-250,PIPER,PA-23-250,PIPER PA-23-250,AIR,N914CC,27-3769,False,2.0,REC,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain directional control of the airplane during the landing roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","  The pilot’s failure to maintain directional control of the airplane during the landing roll. Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",False,False,False,False,False,True,False,False,False,False,9.00,1007,,2026-04-03 04:05:44.570293+00:00
1028,202055,ENG26WA010,2025-11-06,2025,11,Lake Rotorua,OTHER FOREIGN,New Zealand,,,,,DE HAVILLAND,DHC3,DE HAVILLAND,DHC3,DE HAVILLAND DHC3,AIR,ZK-VAS,35,False,,REC,000,,,PB & DV Holdings Limited,None,1,,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1071,,2026-04-03 04:05:44.570293+00:00
1029,202056,DCA26WA042,2025-11-14,2025,11,Malaga,OTHER FOREIGN,Spain,36.678101,,LEMG,Malaga-Costa del Sol Airport,BOEING,737,BOEING,737,BOEING 737,AIR,EI-HGG,62316,False,2.0,TF,000,SCHD,,Ryanair,None,1,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1025,,2026-04-03 04:05:44.570293+00:00
1030,202057,WPR26LA050,2025-11-24,2025,11,Provo,UTAH,United States,40.218118,,PVU,PROVO MUNI,PIPER AIRCRAFT INC,PA-46-701TP,PIPER AIRCRAFT INC,PA-46-701TP,PIPER AIRCRAFT INC PA-46-701TP,AIR,N646U,46020061,False,1.0,,091,,PERS,AS AVIATION LLC,Substantial,3,Serious,0,1,3,4,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,999,,2026-04-03 04:05:44.570293+00:00
1031,202058,ERA26LA054,2025-11-24,2025,11,Zanesville,OHIO,United States,40.007259,,42I,PARR,CESSNA,172,CESSNA,172,CESSNA 172,AIR,N7805G,17259505,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1002,,2026-04-03 04:05:44.570293+00:00
1048,202081,GAA26WA034,2025-11-30,2025,11,New South Wales.,,Austria,-34.180925,,YWBN,Wedderburn Airport,"VANS, VANS","RV7, RV7","VANS, VANS","RV7, RV7","VANS, VANS RV7,","AIR, AIR","VH-EWS, VH-NMG",,,,,091,,"PERS, PERS",,"Substantial, Minor",0,Fatal,1,0,0,1,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,980,,2026-04-03 04:05:44.570293+00:00
1032,202059,WPR25LA308,2025-09-11,2025,9,Chehalis,WASHINGTON,United States,46.659000,,CLS,CHEHALIS-CENTRALIA,Thomas Graham,Teenie Two,THOMAS GRAHAM,Teenie Two,THOMAS GRAHAM TEENIE,AIR,N311TS,16-215,True,1.0,REC,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,DirectorBrief,Completed,,,"The pilot's improper decision to take off with the airplane over its maximum allowable gross weight, which degraded its climb performance and led to a subsequent off airport landing.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained","  The pilot's improper decision to take off with the airplane over its maximum allowable gross weight, which degraded its climb performance and led to a subsequent off airport landing. Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained",False,False,False,False,False,True,False,False,False,False,17.00,1298,,2026-04-03 04:05:44.570293+00:00
1033,202061,ERA26LA055,2025-11-13,2025,11,Savannah,GEORGIA,United States,32.008889,,SVN,HUNTER AAF,PERRY WILLIAM,LANCAIR IV P,PERRY WILLIAM,LANCAIR IV P,PERRY WILLIAM LANCAIR,AIR,N163BR,2007,True,1.0,,091,,BUS,MATPRO SERVICE CORPORATION,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1032,,2026-04-03 04:05:44.570293+00:00
1035,202064,GAA26WA032,2025-11-24,2025,11,Lago Sul,OTHER FOREIGN,Brazil,,,SBBR,Aeroporto Internacional de Brasília Presidente Juscelino Kubitschek,PILATUS,PC24,PILATUS,PC24,PILATUS PC24,AIR,PS-ECB,244,False,1.0,,000,,,,None,1,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1005,,2026-04-03 04:05:44.570293+00:00
1041,202071,ERA26LA057,2025-11-26,2025,11,Eastman,GEORGIA,United States,32.215388,,EZM,HEART OF GEORGIA RGNL,PIPER,PA-44-180,PIPER,PA-44-180,PIPER PA-44-180,AIR,N441HG,4496003,False,2.0,,091,,INST,Middle Georgia State University,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,996,,2026-04-03 04:05:44.570293+00:00
1042,202072,DCA26WA045,2025-11-27,2025,11,Kuantan,,Malaysia,,,,,BOEING,737,BOEING,737,BOEING 737,,9M-MXU,,False,,,129,SCHD,,MALAYSIAN AIRLINES BERHAD,,0,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,0.00,988,,2026-04-03 04:05:44.570293+00:00
1043,202074,GAA26WA033,2025-09-18,2025,9,Budawang,,Australia,-35.364540,,,,CIRRUS,SR20,CIRRUS,SR20,CIRRUS SR20,AIR,VH-TEL,,False,,,000,,,,Destroyed,4,Fatal,1,0,0,1,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,29.00,1256,,2026-04-03 04:05:44.570293+00:00
1044,202076,CEN26LA053,2025-11-26,2025,11,Colorado Springs,COLORADO,United States,38.805817,,COS,CITY OF COLORADO SPRINGS MUNI,PIPER,PA-22-108,PIPER,PA-22-108,PIPER PA-22-108,AIR,N4588Z,22-8097,False,1.0,,091,,PERS,AEROSTYLES LLC,Substantial,3,None,0,0,0,0,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,993,,2026-04-03 04:05:44.570293+00:00
1045,202077,CEN26LA054,2025-11-26,2025,11,Bristow,OKLAHOMA,United States,35.796264,,OK69,Malinchak Private Airport,LOU MALINCHAK,TITAN T-51D,LOU MALINCHAK,TITAN T-51D,LOU MALINCHAK TITAN,AIR,N251LM,M07SV6S0HK0127,True,1.0,REC,091,,PERS,,Substantial,3,Minor,0,0,1,1,VMC,,False,DirectorBrief,Completed,,,The collision with two deer during takeoff which resulted in a loss of control and impact with terrain.,Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Not specified,  The collision with two deer during takeoff which resulted in a loss of control and impact with terrain. Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Not specified,False,False,True,False,False,False,False,False,False,False,13.00,992,,2026-04-03 04:05:44.570293+00:00
1046,202079,CEN26LA055,2025-11-27,2025,11,Brazos,TEXAS,United States,30.650400,,NA,,JUST,Highlander,JUST,Highlander,JUST HIGHLANDER,AIR,N957DK,JA268-06-12,True,1.0,REC,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain clearance from power lines during low-level maneuvering along a river.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition","  The pilot’s failure to maintain clearance from power lines during low-level maneuvering along a river. Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",False,False,False,False,False,True,False,False,False,False,17.00,987,,2026-04-03 04:05:44.570293+00:00
1047,202080,CEN26LA056,2025-11-28,2025,11,Downers Grove,ILLINOIS,United States,41.732238,,LL22,BROOKERIDGE AIR PARK,CESSNA,195,CESSNA,195,CESSNA 195,AIR,N4332V,7238,False,1.0,REC,091,,PERS,,Substantial,3,Minor,0,0,2,2,VMC,,False,DirectorBrief,Completed,,,The pilot’s failure to maintain airplane control during an attempted go-around.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","  The pilot’s failure to maintain airplane control during an attempted go-around. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",False,False,False,False,False,True,False,False,False,False,13.00,984,,2026-04-03 04:05:44.570293+00:00
1229,202675,WPR26FA130,2026-03-22,2026,3,Olympic Valley,CALIFORNIA,United States,,,,,BEECH,A36,BEECH,A36,BEECH A36,,N2882W,,False,,,091,,PERS,,,0,Fatal,1,0,0,1,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,772,,2026-04-03 04:05:44.570293+00:00
1049,202082,WPR26LA052,2025-11-24,2025,11,Albuquerque,NEW MEXICO,United States,35.014949,,ABQ,Albuquerque International Sunport,CAMERON BALLOONS US,A-225,CAMERON BALLOONS US,A-225,CAMERON BALLOONS US A-225,BALL,N980VA,6968,False,0.0,,091,,BUS,RAINBOW RYDERS INC,None,1,Serious,0,1,1,2,VMC,,False,DirectorBrief,Completed,,,"The balloon landing in increased wind, and the pilot’s inability to maintain the proper descent rate, which resulted in a hard landing.","Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","  The balloon landing in increased wind, and the pilot’s inability to maintain the proper descent rate, which resulted in a hard landing. Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",False,False,False,False,False,False,False,False,False,False,11.00,1003,,2026-04-03 04:05:44.570293+00:00
1050,202083,DCA26LA047,2025-11-29,2025,11,Chicago,ILLINOIS,United States,,,,,"EMBRAER S A, AIRBUS","ERJ 170-200 LR, A320-232","EMBRAER S A, AIRBUS","ERJ 170-200 LR, A320-232","EMBRAER S A, AIRBUS ERJ",,"N317TB, N490UA",,,,,121,"SCHD, SCHD",,,,0,None,0,0,0,0,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,0.00,981,,2026-04-03 04:05:44.570293+00:00
1051,202087,ERA26LA058,2025-11-26,2025,11,Inverness,FLORIDA,United States,28.801570,,INF,INVERNESS,HUEBBE TOM,MAX TH,HUEBBE TOM,MAX TH,HUEBBE TOM MAX,AIR,N48TH,450,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,995,,2026-04-03 04:05:44.570293+00:00
1052,202089,ERA26LA059,2025-11-30,2025,11,Chatham,MASSACHUSETTS,United States,41.691874,,CQX,CHATHAM MUNI,COLUMBIA AIRCRAFT MFG,LC41-550FG,COLUMBIA AIRCRAFT MFG,LC41-550FG,COLUMBIA AIRCRAFT MFG LC41-550FG,AIR,N1294P,41660,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,979,,2026-04-03 04:05:44.570293+00:00
1053,202094,ERA26LA060,2025-11-28,2025,11,Okeechobee,FLORIDA,United States,27.266023,,OBE,OKEECHOBEE COUNTY,APACHE CUB SYSTEMS CO LLC,CCX-1865,APACHE CUB SYSTEMS CO LLC,CCX-1865,APACHE CUB SYSTEMS CO LLC CCX-1865,AIR,N711,CCX-1865-0039,False,1.0,,091,,PERS,APACHE CUB SYSTEMS COMPANY LLC,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,983,,2026-04-03 04:05:44.570293+00:00
1180,202600,ERA26LA135,2026-03-03,2026,3,Thonotosassa,FLORIDA,United States,28.055477,,VDF,TAMPA EXEC,CESSNA,152,CESSNA,152,CESSNA 152,AIR,N588BR,15281860,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,836,,2026-04-03 04:05:44.570293+00:00
1170,202570,WPR26WA110,2025-12-11,2025,12,Kalumburu,,Australia,,,,,CESSNA,208,CESSNA,208,CESSNA 208,AIR,VH-KSA,,False,,,135,,,,Substantial,3,,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1162,76.0,2026-04-03 04:05:44.570293+00:00
1179,202595,WPR26LA118,2026-03-02,2026,3,Casa Grande,ARIZONA,United States,,,,,ARBC INC DBA LINDSTRAND,260A,ARBC INC DBA LINDSTRAND,260A,ARBC INC DBA LINDSTRAND 260A,,N261RR,,False,,,,,,Bruce Patterson,,0,Minor,0,0,2,2,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,4.00,840,,2026-04-03 04:05:44.570293+00:00
1181,202601,WPR26FA119,2026-03-04,2026,3,Phoenix,ARIZONA,United States,33.695910,,DVT,Phoenix Deer Valley Airport,PIPER,PA-28-140,PIPER,PA-28-140,PIPER PA-28-140,AIR,N7744T,28-24073,False,1.0,,091,,INST,,Substantial,3,Serious,0,1,2,2,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,835,,2026-04-03 04:05:44.570293+00:00
1055,202100,WPR26LA053,2025-11-09,2025,11,Blackfoot,IDAHO,United States,43.229012,,U02,McCarley Field,TECNAM,P2008,TECNAM,P2008,TECNAM P2008,AIR,N208CM,183,False,1.0,REC,091,,PERS,,Substantial,3,Serious,0,1,0,1,VMC,,False,DirectorBrief,Completed,,,The student pilot’s failure to maintain altitude and clearance from trees while maneuvering at night.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation","  The student pilot’s failure to maintain altitude and clearance from trees while maneuvering at night. Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",False,False,False,False,False,True,False,False,False,False,17.00,1051,,2026-04-03 04:05:44.570293+00:00
1056,202102,GAA26WA036,2025-11-28,2025,11,Para De Minas,OTHER FOREIGN,Brazil,,,,,BEECH,E90,BEECH,E90,BEECH E90,AIR,PS-MGQ,,False,,,000,,BUS,,Substantial,3,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,985,,2026-04-03 04:05:44.570293+00:00
1057,202103,GAA26WA037,2025-11-27,2025,11,Nanaimo,OTHER FOREIGN,Canada,,,,,CESSNA,172,CESSNA,172,CESSNA 172,AIR,C-GFYW,,False,,,000,,PERS,Sealand Flight Ltd.,Destroyed,4,Fatal,1,0,0,1,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,29.00,989,,2026-04-03 04:05:44.570293+00:00
1059,202107,GAA26WA038,2025-11-27,2025,11,Bragado,,Argentina,-35.149722,,,,CESSNA,A188,CESSNA,A188,CESSNA A188,AIR,N86448,18802015T,False,1.0,,000,,FLTS,,Substantial,3,Serious,0,1,0,1,VMC,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,17.00,986,,2026-04-03 04:05:44.570293+00:00
1063,202116,DCA26WA056,2025-10-15,2025,10,Buenos Aires,OTHER FOREIGN,Argentina,,,,,BOEING,737,BOEING,737,BOEING 737,,LV-FSK,,False,,,000,SCHD,,Aerolineas Argentinas,,0,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,0.00,901,,2026-04-03 04:05:44.570293+00:00
1064,202123,GAA26WA041,2025-11-29,2025,11,Malawa,,Poland,50.012500,,,,ROBINSON,R44,ROBINSON,R44,ROBINSON R44,HELI,F-HEAT,12986,False,1.0,,000,,,,Destroyed,4,Fatal,2,0,0,2,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,34.00,982,,2026-04-03 04:05:44.570293+00:00
1067,202126,GAA26WA043,2025-11-20,2025,11,Waterford Regional Airport,,Ireland,52.192037,,,,VULCANAIR,P68,VULCANAIR,P68,VULCANAIR P68,AIR,EI-HPY,,False,,,000,,,,Destroyed,4,Fatal,1,0,0,1,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,29.00,1011,,2026-04-03 04:05:44.570293+00:00
1069,202128,GAA26WA044,2025-11-08,2025,11,Campo Novos Dos Parecis,OTHER FOREIGN,Brazil,,,,,AIR TRACTOR,AT602,AIR TRACTOR,AT602,AIR TRACTOR AT602,AIR,PS-VRJ,,False,,,000,,,,Destroyed,4,Fatal,1,0,0,1,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,29.00,1063,,2026-04-03 04:05:44.570293+00:00
1101,202184,GAA26WA053,2025-10-18,2025,10,Uljin,OTHER FOREIGN,Republic Of Korea,,,,,CESSNA,172,CESSNA,172,CESSNA 172,AIR,HL1172,,False,,,000,,,,Destroyed,4,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,12.00,888,,2026-04-03 04:05:44.570293+00:00
1105,202190,ERA26LA071,2025-11-12,2025,11,Jasper,ALABAMA,United States,33.902000,,JFX,WALKER COUNTY/BEVILL FLD,BEECH,D95A,BEECH,D95A,BEECH D95A,AIR,N95DJ,TD-556,False,2.0,,091,,INST,SANDERS AVIATION INC,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,1038,,2026-04-03 04:05:44.570293+00:00
1118,202206,DCA26WA079,2025-11-17,2025,11,Val-D'Or,,Canada,,,CYVO,Val-D'Or Airport,BOEING,737,BOEING,737,BOEING 737,AIR,C-GNLE,21011,False,,,129,,,Nolinor Aviation,None,1,None,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1017,,2026-04-03 04:05:44.570293+00:00
1143,202242,ERA26LA085,2025-11-26,2025,11,Brownsboro,ALABAMA,United States,34.748293,,3M5,MOONTOWN,BURKHART GROB LUFT UND RAUMFAH,G103 TWIN ASTIR TRAI,BURKHART GROB LUFT UND RAUMFAH,G103 TWIN ASTIR TRAI,BURKHART GROB LUFT UND RAUMFAH G103,GLI,N103T,3144,False,0.0,,091,,INST,HUNTSVILLE SOARING CLUB,Substantial,3,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,990,,2026-04-03 04:05:44.570293+00:00
1159,202317,GAA25WA282,2025-07-20,2025,7,Kelvinhaugh,,Australia,,,,,Riems Aviaition S.A.,F406,RIEMS AVIAITION S.A.,F406,RIEMS AVIAITION S.A. F406,,VH-EYQ,,False,,,,,,,,0,Fatal,2,0,0,2,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,22.00,1437,,2026-04-03 04:05:44.570293+00:00
1160,202328,ERA25LA381,2025-09-02,2025,9,Danbury,CONNECTICUT,United States,41.371534,,DXR,DANBURY MUNI,PITTS,S-1T,PITTS,S-1T,PITTS S-1T,AIR,N742MA,1005,False,1.0,,091,,PERS,,None,1,None,0,0,0,0,VMC,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,3.00,1349,,2026-04-03 04:05:44.570293+00:00
1164,202363,GAA25WA283,2025-09-19,2025,9,Singapore,,Senegal,1.416944,,,,GULFSTREAM,GIV,GULFSTREAM,GIV,GULFSTREAM GIV,AIR,T7-977,,False,2.0,,000,,,,Minor,2,,0,0,0,0,,,False,,N/A,,,,,   ,False,False,False,False,False,False,False,False,False,False,6.00,1249,,2026-04-03 04:05:44.570293+00:00
1166,202453,ANC26LA020,2025-10-29,2025,10,Mapleton,IOWA,United States,42.178640,,MEY,,CESSNA,182Q,CESSNA,182Q,CESSNA 182Q,AIR,N735ZD,18265807,False,1.0,,091,,PERS,,Substantial,3,None,0,0,0,0,,,False,,In work,,,,,   ,False,False,False,False,False,False,False,False,False,False,9.00,854,,2026-04-03 04:05:44.570293+00:00
